-21.5,0.81466,-4.6087,11.383,22.194,-10.837,-1.5992,-1.7067,-0.60961,1.1445,0.41445,1.4152,3.284,0.44941,2.6624,-1.0835,0.77826,2.2337,-0.60445,3.9999,-0.62215,6.9129,-5.3039,-0.19181,8.5464,7.171,1.2445,-6.1324,-1.9272,-4.9326,5.4374,-3.2412,-0.94222,-1.4448,1.8627,-0.13309,-1.0563,0.096915,-1.4849,-3.3961,0.38218,-0.62339,-0.69123,2.3446,0.31161
-23.62,0.9218,1.5713,11.5,20.605,-6.6147,2.4242,6.1393,0.080563,-0.43454,-0.85288,1.1773,-1.3858,-3.3314,2.433,-2.7215,2.1193,2.7836,-3.5561,-2.5513,-5.9024,5.3607,-3.1058,-2.9138,4.2464,5.8326,-3.0809,-7.4859,-1.4588,-3.9354,3.8043,-0.9143,-0.16119,-0.65732,-0.79327,-1.0814,-1.1332,2.0049,0.84915,-1.1399,-1.3747,-1.0438,-0.80862,0.71494,0.91767
-21.759,10.371,6.4715,3.57,6.2483,-4.8496,3.7884,-1.1075,0.66058,0.58211,-1.8554,3.7951,5.3796,-2.6304,-1.7899,-7.9052,3.477,1.2471,1.5715,-0.71129,0.72867,2.9751,-2.2803,-0.036719,4.5314,4.6716,-1.3587,-4.1223,1.0604,-1.0377,2.2634,2.3557,1.1063,2.1844,0.75444,-2.4334,-2.7257,0.38333,0.069487,0.26259,-0.26324,-1.8529,0.50838,-0.44737,-0.051678
-24.937,5.7942,-4.224,4.9411,8.9625,-7.0377,1.6254,7.4942,2.9687,1.2709,-3.4298,0.36721,-0.49386,-1.4418,2.1875,-0.6365,-2.7971,-0.4185,0.21293,-0.71899,-0.39007,-3.0453,-0.37895,-3.0871,0.13472,2.9972,0.47309,0.3811,-0.040021,-3.3426,-0.8049,-1.4091,0.020624,0.24499,-2.5257,0.491,0.58684,-3.2464,0.19048,-1.6974,-1.0784,1.6223,-0.78892,-0.87828,-1.4486
-21.119,-0.1657,-0.60128,10.998,24.106,-11.167,0.84112,-6.2179,-1.0344,2.6695,1.3493,1.9785,4.14,-4.2418,-2.3451,-2.3503,0.08099,2.3127,0.28556,4.1633,1.6161,-4.3282,-4.9224,-1.6716,1.705,6.9623,1.9726,1.3723,0.45191,-0.96052,-3.3109,-5.3972,-0.22534,1.581,1.2222,-2.1367,-0.73792,-2.2888,-1.1383,-2.2812,1.0451,-1.1219,0.47772,-0.27588,-4.2615
-20.591,3.3714,-8.3765,9.0226,18.746,-6.6991,-0.31607,3.4326,0.23725,1.0109,-0.43652,0.41169,0.94877,-4.0881,-2.7585,-0.95017,-1.2256,1.4375,-1.5027,0.10641,0.19239,-7.4817,-1.238,-3.7356,2.413,5.4219,-1.4342,-0.88845,3.4227,-2.5964,-2.0075,-1.293,1.226,3.4064,-1.5577,-1.6678,0.1211,-2.0638,-1.5256,-1.2662,2.1084,1.7751,-0.12914,-0.21137,-1.0888
-20.663,-0.20159,-3.7493,8.5296,22.4,-6.533,1.4498,1.1461,0.77647,2.0509,-1.6834,-0.10081,7.835,-3.5679,-3.9972,1.4864,-4.0783,1.4311,1.7149,1.504,1.4848,-10.521,-2.0017,-0.0152,1.6006,2.3872,0.99275,-0.19508,1.38,0.55272,-1.6591,0.39375,0.1413,-0.84669,-1.0992,0.58513,2.1019,0.31025,1.1714,-1.0718,0.78107,-0.58998,1.3606,0.80008,-1.0421
-19.909,6.4389,-13.128,9.2027,17.485,-6.2499,0.79101,4.8753,-0.97399,2.0471,-0.98991,0.73193,4.7028,-5.0655,-0.40891,-1.9115,-2.4914,0.78216,1.2847,-0.86554,3.5893,-10.608,-3.0029,-3.2913,-0.92532,3.1459,-1.5137,-0.44521,-0.23742,-2.5605,-0.50932,1.5191,-1.2754,0.53724,-1.0942,-0.77388,0.26964,-2.3031,-1.171,-0.24932,-0.32643,0.98407,0.087073,-0.58949,-0.86021
-29.417,0.49025,3.8047,6.5612,13.968,3.7122,4.9967,-1.991,2.5596,-0.94049,1.0693,1.5411,1.6051,-3.7389,-4.1734,2.5325,-1.6709,-3.082,-2.3007,-3.1839,1.1649,-6.5306,-3.8254,-1.9386,-2.6427,2.7605,-5.2074,0.6273,2.681,-0.012317,0.16476,1.4886,1.0208,-1.1186,0.073372,-0.79808,-0.39958,-2.6177,-0.24543,2.1555,-0.50829,-0.019304,-0.8146,0.73921,-0.58035
-24.922,-1.6177,1.9914,9.0104,21.413,-5.6982,4.2337,3.5766,2.6326,0.87665,-1.6143,1.2632,6.1749,-2.7331,-2.4285,0.3051,-3.0536,0.99692,0.56878,-2.0576,3.3963,-9.2989,-4.5524,-2.7935,-2.3302,2.9861,-1.18,0.88053,1.1285,0.47677,-2.5689,-0.94999,0.12277,-0.6644,-1.5506,0.595,0.90349,-1.7509,-0.37949,0.66126,-0.94685,1.2495,0.054273,0.069522,-1.8452
-24.242,-3.5265,5.2923,10.636,21.265,-6.3812,4.9936,2.0845,1.853,0.9723,0.88842,1.748,4.604,-3.9135,-3.134,1.0558,2.1409,1.3034,0.45804,-1.3577,0.43136,-8.3856,-4.1445,-1.687,-3.0872,3.8241,-3.7312,2.6308,1.1243,0.79774,-3.1633,-1.2435,0.30228,0.074089,2.0012,-1.5892,-1.4592,-2.8239,1.7258,1.8223,-1.2873,1.2904,0.79414,-0.67017,0.53405
-19.391,2.202,-7.0065,10.934,21.743,-5.9924,-1.6784,-1.633,-1.7461,1.8627,-2.017,0.94919,5.0288,-4.6403,-3.8319,-1.0194,-0.43349,3.5112,0.054684,3.8486,3.2401,-11.083,-4.3666,-0.24103,2.3211,3.7795,-2.5278,-1.1678,-0.80547,0.10726,-1.094,0.72182,1.2479,0.79493,1.8728,-1.5479,-0.59353,-2.1688,5.0412,1.869,-1.6185,-0.57493,0.63379,0.41308,0.1742
-23.277,-0.79996,1.4123,9.7714,20.507,-5.7171,3.1095,2.9211,0.88261,1.2337,-0.30709,-0.45578,2.8296,-6.1643,-2.8583,-0.84799,0.44294,2.1664,-1.1763,0.23586,1.0112,-10.777,-3.6867,-3.7171,-1.1693,6.4287,-4.5806,0.93144,1.6429,-1.3359,-1.6324,0.54049,1.0332,-1.4331,-0.42577,-2.0059,0.18763,-2.225,0.36903,0.74051,-1.6631,-0.82165,-0.41338,0.50707,0.568
-22.079,3.7334,-6.939,9.9456,20.609,-7.4697,3.0489,1.646,0.77547,0.70132,-1.2045,0.22517,2.6179,-4.7214,-2.2007,-1.4275,-1.0515,3.1364,0.25357,1.7635,0.26009,-10.88,-3.2597,-0.65205,1.1577,6.892,-4.3822,-0.40661,0.83374,-0.61497,-0.78468,-0.73374,1.3537,-0.46408,1.0672,-2.905,1.4259,-2.5704,1.7959,0.53209,-0.81357,0.25232,1.0851,0.41019,-1.4887
-29.296,4.1234,0.6204,6.4225,11.194,-7.3339,5.9228,1.1381,0.91338,1.0524,0.05915,0.52044,1.4017,0.1457,3.518,-0.52011,-0.09232,0.04488,2.2125,0.61717,2.4571,-8.4272,-1.9512,-2.2374,-0.73906,2.3048,-2.4286,0.65285,0.81365,-0.95793,-1.6129,0.13375,-0.097703,0.69527,-0.92092,-1.6403,0.016131,-2.9573,0.85538,1.0266,-0.15396,-0.5511,-0.13469,-0.3381,-0.38858
-24.805,-7.0357,8.469,10.697,21.796,-3.3615,2.722,6.148,1.0382,1.5319,-0.43516,-0.33249,2.4043,-5.0222,-3.3257,2.1327,0.023292,0.48237,-0.26764,0.66423,0.68357,-12.013,-3.139,0.2028,-3.9606,7.799,-4.5183,1.7661,-1.4142,0.36548,-1.5953,-0.46603,-0.33506,-0.32247,0.35388,1.6846,0.97594,-2.4708,1.5356,1.0597,-1.3181,0.68934,-0.15738,-0.4862,-1.1002
-25.579,-1.9377,5.3201,11.386,22.114,-5.4531,3.8797,0.8972,1.0246,1.8218,-3.3759,1.3526,2.0731,-5.5319,-3.1255,-0.2436,0.39247,0.87961,-0.24417,0.70986,0.19415,-11.118,-3.3827,-0.20021,-0.14599,5.9856,-2.0143,-0.2261,0.69232,0.072223,-3.3006,-1.5953,0.014153,0.40145,1.2917,-2.2728,0.41131,-0.91555,1.6489,0.7758,-1.7116,-0.95877,0.7945,-0.080633,0.39464
-22.148,-1.228,-1.1662,9.1478,19.67,-5.0025,0.6437,-0.16425,-0.18433,2.0385,-0.33843,0.36303,5.506,-5.5221,-2.5227,2.8289,-0.33654,1.2776,2.3192,1.6876,3.6251,-13.029,-5.2526,-3.3803,-0.42447,3.1438,-1.1212,1.7068,0.11163,-1.0355,-1.1497,-0.31764,0.38002,0.28979,-1.1327,-3.8067,1.4001,-0.65595,-2.1269,0.20415,0.0076262,-1.6592,0.5894,0.31852,0.30496
-23.037,4.1931,-6.2746,10.048,18.898,-7.4502,2.547,1.0736,0.64467,2.1921,-0.60083,0.29002,3.5489,-5.0381,-3.1833,-0.21724,-1.9477,0.32186,1.0706,3.647,1.1351,-11.269,-2.8197,-1.2807,0.30048,4.7086,-3.1276,0.26974,0.50051,0.78934,-1.6054,-0.069845,0.32665,-0.8267,0.92775,-3.2113,1.2032,-2.0199,-0.10915,-0.65626,-0.82676,-0.87018,1.4982,0.02777,-0.12328
-25.048,-2.809,5.4241,8.8818,19.24,-5.7602,4.3405,2.6241,1.0114,1.3895,-1.1452,0.32072,3.021,-3.9121,-2.3159,1.4729,-0.8295,1.1607,0.019553,1.3741,0.79465,-12.88,-3.9534,-0.96133,-3.0473,6.3065,-3.5744,0.63419,-0.64505,-0.45261,-1.5526,-0.46522,-0.48485,0.65378,-0.0077662,-1.2187,1.596,-2.6138,0.030657,0.12583,0.19751,0.57496,0.098105,0.65672,-0.040158
-20.137,-0.49569,-3.0547,10.15,21.269,-8.7924,-0.30237,-0.76807,-0.11966,2.0491,-3.4837,1.4188,4.6537,-5.663,-2.1698,-0.36221,-0.075329,2.2378,2.2094,5.8266,3.5178,-11.886,-2.053,-0.023557,0.75163,3.6495,-1.9803,1.6955,0.22768,0.82993,-1.8234,-0.99561,1.9904,-0.59312,1.8058,-3.4668,0.54904,-2.5113,2.6725,2.2756,0.60104,-2.1466,0.79407,0.13953,0.77734
-20.886,4.1524,-7.0547,9.5515,19.157,-6.1194,1.1533,2.4622,-0.33616,0.96917,-2.5266,0.60994,2.9915,-4.7295,-2.6987,-0.74353,-0.93592,1.1954,1.9376,3.1492,2.2255,-11.595,-2.5907,-0.15687,1.1,4.7327,-3.1692,1.0778,-0.084892,-0.54547,0.0063386,-0.26455,-0.43701,-0.18652,1.3703,-1.68,-0.13668,-1.7425,2.2939,1.9418,-0.22167,-2.1079,2.5803,-0.45634,-0.96133
-23.4,-0.85423,1.1297,11.571,21.092,-6.8965,3.9684,8.2436,1.6421,1.2557,-1.9315,0.41704,3.4088,-3.9499,-1.9327,-0.13152,-2.3025,-0.52068,0.91124,-0.4694,0.17962,-6.4865,-0.038333,2.3702,-3.0514,2.1686,-2.2476,1.1689,-0.074359,0.51189,-1.9336,-0.24786,0.359,1.7583,0.60416,-0.23991,1.1961,-1.286,-0.99788,-0.67161,-0.15006,0.70222,-0.83981,0.67816,0.45447
-24.103,-5.982,7.0729,9.681,21.6,-7.7922,4.4315,5.3526,1.4281,1.0125,2.1825,-0.70452,2.7124,-2.7298,-2.4253,3.12,-0.6185,-1.7909,0.62901,-0.43234,2.7125,-8.498,-2.5568,-2.3616,-6.3093,2.9402,-1.7301,5.2981,0.62305,0.048977,-2.3438,-0.73179,-1.0111,0.078929,0.069388,0.0086174,0.19579,-2.4375,0.13942,-1.4563,0.3583,1.572,0.0094348,0.56263,1.9953
-22.433,0.70149,-1.0802,13.03,22.663,-9.8146,4.5429,2.7029,0.87177,0.62249,3.8916,0.38477,1.4758,-2.2825,-1.5867,-0.15532,0.34654,0.34168,0.78063,1.1881,-1.649,-2.9719,-1.9937,2.368,-2.6082,0.54692,-1.5808,2.6824,2.0864,0.51226,-1.0948,-1.6365,-1.3753,0.90492,0.4166,-0.71668,-0.49706,-3.49,-1.1398,-1.8863,1.4726,-1.1509,-0.18465,1.7632,1.5782
-20.023,-2.1879,1.3787,10.269,20.014,-4.2054,2.1244,4.7613,-1.0069,1.9714,5.3645,-2.377,4.0573,-1.9701,-2.3001,-1.2957,-2.6169,-1.0783,0.74579,1.7065,-0.08534,-3.5082,0.20338,-0.92042,-3.0645,-0.70157,-1.0566,3.0445,3.4587,1.4509,-2.5274,-1.0056,-1.1291,0.37256,-2.3342,-1.4391,-1.4939,-0.97637,-3.2513,-1.1033,1.9574,-3.2756,0.98956,0.94134,1.8497
-23.329,-1.5672,1.7555,12.11,21.837,-8.3931,3.3425,5.7729,1.0803,1.2678,1.1753,0.91244,1.0114,-3.2832,-0.58089,-1.5567,0.41997,-0.089304,0.93739,1.6493,0.20393,-4.0642,0.70385,1.9187,-3.4419,0.33432,-0.11956,2.0242,1.9379,2.6291,-1.8401,-1.4855,-0.9627,0.65709,-0.75057,0.19929,0.40627,-1.1515,-1.362,-0.85226,0.30915,-2.1455,-0.65702,2.2473,2.0985
-18.767,3.0677,-9.5066,10.596,20.685,-8.7771,1.4256,1.0218,-0.2441,1.5401,3.1034,0.6136,3.639,-2.7554,-0.040378,-0.64971,-2.0859,-1.4853,2.7614,2.9427,1.6181,-3.3133,0.94281,2.0277,-1.4493,-0.91693,0.32017,2.3972,0.68084,1.1856,-0.99684,-1.4377,-0.15937,1.1361,0.91255,-2.6527,-0.25572,-1.1169,-2.1234,-1.6555,0.93608,-0.67821,1.4437,1.0458,1.6374
-21.519,-0.69367,-0.6801,12.575,21.952,-9.6991,2.474,2.3572,0.38999,1.3077,1.4688,1.1967,3.3865,-1.0716,-1.0782,0.16376,0.32937,-1.9003,0.34374,2.7508,0.41547,-2.6411,0.34619,2.2388,-1.9407,0.054886,-0.15055,2.4092,0.90121,1.7047,-1.618,-0.786,0.0088402,0.94687,2.1113,-0.18572,-0.57731,-1.3032,-0.17559,0.42918,0.45398,-1.7722,-1.2664,0.45505,2.1862
-19.245,-0.47383,-3.2082,9.6085,23.146,-9.2766,1.4903,0.95884,-0.54454,0.83191,4.9122,-1.1717,3.0598,1.0557,0.73073,0.38491,-1.0918,-1.2727,4.0775,2.7087,0.33164,1.3425,1.9133,3.0428,-0.43285,-2.3332,2.9167,1.6869,1.3008,0.33296,-3.2403,-2.5366,-1.571,1.9684,0.087472,-2.7858,-3.8023,-1.1693,0.66601,-0.11041,2.4433,-0.93881,1.4171,-0.79504,1.9904
-18.859,3.2782,-7.9719,12.336,21.272,-10.824,-2.0197,4.4878,-2.5597,1.5038,1.6713,1.02,-0.076051,-4.6124,0.30567,-3.2679,2.2894,0.57835,0.49954,-0.58298,-1.2931,5.0006,-3.2514,2.0433,1.1738,0.14657,-1.4101,1.4995,3.3989,-0.32325,-1.3276,0.95213,0.64438,2.6707,2.4134,-3.1998,-3.854,-0.84172,-0.12804,-1.2783,-2.1268,-3.2539,-0.086531,-0.54081,-1.1487
-19.636,4.0493,-4.5758,10.315,19.165,-9.2425,4.3423,4.5453,1.1641,0.82848,3.3921,-1.0853,2.9222,1.0372,1.2725,0.70003,0.28527,-1.1731,2.8788,-1.1345,-1.8391,2.0475,0.90767,-0.535,-1.4983,-4.9235,2.5974,2.2582,0.95527,0.25724,-0.58205,-1.6923,-0.48206,0.62567,0.93451,-1.828,-1.4125,1.1559,0.56631,0.73896,1.7897,0.70553,0.0018956,1.4009,2.6508
-18.832,0.24999,-4.681,11.111,20.445,-9.9715,-1.7568,3.4195,-2.581,2.1146,5.6216,-1.1418,2.7627,0.18368,1.8258,-5.5946,0.10542,-2.2582,1.495,1.7569,0.78518,8.5426,-1.0055,1.3309,2.2959,-3.9382,1.9686,1.0991,1.5612,-0.54834,-1.0033,-2.5844,2.5188,1.9052,1.4724,-0.34462,-0.38953,1.4633,1.7021,-0.71099,1.7504,-3.6742,2.431,-1.4011,-2.3202
-21.528,5.7919,-9.5479,12.54,19.775,-10.732,2.2387,4.824,0.3621,0.26777,-0.90304,-0.26919,-3.149,-2.1242,-0.24361,0.3963,1.4909,-2.6064,-0.45912,-0.083491,-3.3729,6.5353,1.4195,2.2936,0.82152,-4.6164,-0.21806,-1.1099,0.28993,-1.7239,0.10049,2.3815,1.643,1.152,0.81319,-0.089642,-0.52973,1.1661,0.53734,0.15532,0.68665,-1.7167,-0.29666,-0.88803,-0.8649
-16.824,-5.6571,-1.8581,9.3994,23.415,-9.6258,-1.4941,4.8872,-0.23436,1.7375,6.3835,-2.0835,2.9985,1.7421,1.1131,1.4078,1.6657,-1.244,1.5659,-0.19264,-0.52829,9.4145,-1.1145,3.8233,-2.4187,-3.3912,-2.5632,6.7115,2.4874,-2.2446,-2.5444,-1.2157,-1.3473,2.1754,2.1647,-4.0685,0.37585,-3.069,-3.6099,-4.0673,1.2622,-2.8673,-0.067799,-0.45798,-0.69396
-18.924,0.49785,-7.3998,11.332,22.258,-11.649,-0.71441,0.76655,0.023254,0.72148,1.208,0.8705,0.3297,-1.2805,2.0748,0.14764,1.0581,-3.3639,-0.51824,-2.0506,0.2277,9.1113,0.99304,1.1299,0.83607,-4.5682,-0.83189,-2.0307,-0.31312,-1.8416,1.7314,-3.2562,-0.88275,-0.61694,-1.0667,1.2231,-1.2376,0.27352,-0.61066,-2.0596,-0.9289,0.28208,0.59338,-0.28778,-3.3769
-14.642,-0.79764,-7.0841,12.212,25.085,-16.957,-4.4849,-4.6044,-1.3585,2.8067,2.3069,0.68478,-1.1027,-0.38808,1.8145,1.6726,6.1176,-2.129,-0.22905,0.046963,4.6616,13.621,0.73359,1.9788,-3.0967,0.45405,-1.9828,7.9858,3.9449,-2.4636,-1.1201,-3.0104,-2.0075,0.024714,1.3358,-5.9696,3.1292,-3.8776,-2.4738,-2.2101,3.4893,-1.4243,-0.31803,-2.6262,-4.392
-22.374,0.1961,-0.61867,11.182,24.119,-14.057,2.5796,2.9307,1.861,0.7039,1.2691,0.23363,-2.8926,-1.9805,2.3833,2.63,2.2952,-1.2929,-0.4393,-3.181,-0.42189,5.5144,-0.67458,-2.5399,-1.8705,-0.41269,-0.73523,-3.8721,-2.7588,-2.6661,1.7223,-0.56034,0.47082,-2.0186,-1.8741,-0.72596,-0.74688,-1.3017,0.66754,-2.4258,2.3216,0.61749,-1.0176,1.147,-1.0698
-19.346,3.8145,-7.2448,12.352,19.863,-6.929,4.5456,4.8513,1.1445,0.42452,1.0081,-1.0412,2.3536,-1.2974,-1.1643,0.71548,0.048513,-1.0947,2.8564,0.8174,-1.595,-0.6401,2.4492,2.4086,-2.4726,-3.9184,0.81795,2.8731,0.28067,1.0961,-0.42595,-1.3116,-0.24654,0.017325,2.2606,-0.8569,-2.4243,0.099031,-1.0681,0.87368,1.3482,-0.12473,0.031396,-0.19159,2.2858
-21.383,3.4846,-4.473,10.364,21.344,-10.56,1.8647,3.0886,0.7585,1.0346,0.096141,0.27933,-0.019065,-0.71712,0.86106,1.0605,0.50116,-1.9717,1.4373,-0.52745,0.13983,5.8166,2.0969,0.25851,0.21327,-4.2814,-0.82468,-4.1019,-2.8962,-2.5845,2.6222,-0.92146,-2.1076,-0.72208,-2.4129,2.9133,1.8649,0.63176,-1.4924,-2.3875,1.7318,-0.16841,-0.48478,0.071755,-1.2736
-28.243,-7.7899,13.493,4.1809,11.657,-7.3883,0.93623,1.996,-0.78059,1.4403,4.8644,-1.0665,5.725,3.7039,0.47656,1.5075,-1.4124,-1.2854,0.013617,3.1816,1.5232,5.6749,-2.9047,3.9636,-1.7404,-0.28606,2.2332,2.8934,-2.0808,1.0302,-0.847,-1.2604,-3.0956,2.6313,2.7602,1.3362,1.7578,-2.6028,-0.73644,-3.0005,0.19218,1.7028,-0.93832,0.23217,0.1496
-16.441,5.2333,-12.516,9.2381,20.207,-8.1311,2.0741,4.7218,0.3025,1.0012,2.0039,-1.5179,4.4707,0.1353,-0.025112,-1.1375,-1.4184,-0.010399,3.5815,0.5441,-1.0771,1.2447,1.0787,3.8833,0.022764,-4.7242,1.822,2.2873,-0.065889,2.1491,0.22569,1.4203,-0.28268,-1.2902,4.5553,-1.9377,-1.8857,-1.4793,1.3266,2.6441,0.33755,-0.55465,0.60549,0.44846,2.7288
